a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 1057.488 550.9647 321.0353 0.442048 -0.1722344
Stationary 1057.505 551 321 0.4421297 -0.1723252
Moved 1057.519 551.7307 320 0.443821 -0.1748972
Moved 1057.534 552 318.8932 0.4444444 -0.1777438
Stationary 1057.55 552 318.8932 0.4444444 -0.1777438
Stationary 1057.564 552 318.8932 0.4444444 -0.1777438
Stationary 1057.579 552 319 0.4444444 -0.1774692
Moved 1057.596 542.8412 319 0.4232436 -0.1774692
Moved 1057.615 536.9158 319 0.4095272 -0.1774692
Moved 1057.627 525.4532 329.6075 0.3829935 -0.1501864
Moved 1057.643 513.0361 336.2021 0.3542503 -0.1332249
Moved 1057.658 498.7927 345.0222 0.3212795 -0.1105398
Moved 1057.672 479.9329 355.7526 0.2776224 -0.08294078
Moved 1057.688 466.281 362.3595 0.2460209 -0.06594779
Moved 1057.704 436.6261 382.2145 0.1773753 -0.01488054
Moved 1057.719 411.6945 399.2037 0.1196633 0.02881599
Moved 1057.734 390.759 413.1606 0.07120143 0.06471347
Moved 1057.75 367.5514 428.4932 0.01747996 0.104149
Moved 1057.766 349.8905 440.4063 -0.02340163 0.1347898
Moved 1057.781 331.9053 450.8304 -0.06503403 0.1616007
Moved 1057.796 319.9492 456.6595 -0.0927103 0.1765932
Moved 1057.812 306.6953 462.1219 -0.1233905 0.1906426
Moved 1057.827 292.9351 466.2195 -0.1552428 0.2011817
Moved 1057.846 284.4885 468.5747 -0.1747952 0.2072394
Moved 1057.859 277.1802 470.1639 -0.1917126 0.211327
Moved 1057.872 267.5 473 -0.2141203 0.2186213
Moved 1057.889 263.3048 473 -0.2238314 0.2186213
Moved 1057.905 260.4067 474.2966 -0.2305399 0.2219563
Moved 1057.919 258.4463 474 -0.235078 0.2211934
Moved 1057.935 257.2488 474.7512 -0.2378499 0.2231254
Stationary 1057.952 257 475 -0.2384259 0.2237653
Moved 1057.966 257 475.524 -0.2384259 0.225113
Moved 1057.981 257 476.5 -0.2384259 0.2276234
Moved 1057.997 272.9868 476 -0.2014195 0.2263374
Moved 1058.011 298.5717 466.7366 -0.1421951 0.2025119
Moved 1058.027 321.9751 453.5125 -0.08802065 0.1684991
Moved 1058.043 365.679 430.5861 0.0131459 0.1095319
Moved 1058.063 401.013 408.6074 0.09493738 0.05300255
Moved 1058.075 423.4284 391.0894 0.1468249 0.007945912
Moved 1058.089 445.3996 370.8129 0.1976842 -0.04420551
Moved 1058.105 462.2516 354.7484 0.2366935 -0.08552363
Moved 1058.119 476.8405 340.1595 0.2704641 -0.1230465
Moved 1058.136 489.2083 327.7917 0.2990931 -0.1548567
Moved 1058.153 495.3167 319.0214 0.3132329 -0.1774141
Moved 1058.166 504.1208 309.8793 0.3336129 -0.2009279
Moved 1058.181 508.6063 302.9896 0.343996 -0.2186482
Moved 1058.196 511.1649 299.8351 0.3499186 -0.2267615
Moved 1058.212 512.9622 298.0378 0.3540792 -0.2313843
Moved 1058.228 513 296.6617 0.3541666 -0.2349237
Moved 1058.246 513 295.2849 0.3541666 -0.238465
Stationary 1058.258 513 295 0.3541666 -0.2391976
Stationary 1058.276 513 295 0.3541666 -0.2391976
Moved 1058.288 513 305.5 0.3541666 -0.2121914
Moved 1058.305 495.6715 318.8489 0.3140544 -0.1778578
