just in time for the party
Basic
0.6 0.6
432 388.8
Moved 863.6387 423.3014 373.3973 0.146531 -0.03755844
Moved 863.6695 425 368.3137 0.150463 -0.05063359
Moved 863.7003 426 365.6165 0.1527777 -0.05757092
Moved 863.731 427 363.0753 0.1550926 -0.06410693
Moved 863.7617 427 360.846 0.1550926 -0.06984051
Moved 863.7925 427 358.3062 0.1550926 -0.07637314
Stationary 863.8232 427 358 0.1550926 -0.07716057
Moved 863.8539 427 356.751 0.1550926 -0.080373
Moved 863.8847 427 356 0.1550926 -0.0823046
Moved 863.9154 400.7235 379.1559 0.09426732 -0.02274705
Moved 863.9462 380.5368 400.4632 0.04753888 0.03205547
Moved 863.9769 367.2038 416.3147 0.01667549 0.07282578
Moved 864.0077 350.2611 436.2357 -0.02254372 0.124063
Moved 864.0384 341.5 446 -0.04282405 0.1491768
Moved 864.0691 325.6233 464.4521 -0.07957577 0.196636
Moved 864.0999 310.2326 481.3953 -0.1152023 0.2402143
Moved 864.1306 295.9249 496.921 -0.148322 0.2801464
Moved 864.1613 284.3855 511.0181 -0.1750335 0.3164044
Moved 864.1921 275.1202 520.8397 -0.196481 0.3416657
Moved 864.2228 269.4953 528.0095 -0.2095017 0.3601065
Moved 864.2535 266.2327 531.7673 -0.2170539 0.3697719
Moved 864.2843 263.6882 535.6236 -0.222944 0.3796902
Moved 864.315 261.1439 537.8561 -0.2288336 0.3854324
Moved 864.3458 256.5 543 -0.2395834 0.3986624
Moved 864.3765 251.1973 546.9013 -0.251858 0.4086967
Moved 864.4072 247.0985 550.4507 -0.261346 0.4178259
Moved 864.4379 246.2764 552.4471 -0.263249 0.4229606
Moved 864.4687 243.7335 554 -0.2691355 0.4269547
