id,usage,type,key,x,y
13,Direct,start,c,-0.141204,-0.263889,
13,Direct,end,e,0.0486111,0.543981,
13,Direct,start,o,0.344907,0.324074,
13,Direct,end,f,-0.210648,-0.0902777,
13,Direct,start,t,-0.0185185,0.31713,
13,Direct,end,e,-0.31713,0.296296,
13,Direct,start,r,-0.148148,0.328704,
13,Direct,end,n,0.12037,-0.292824,
13,Direct,start,e,-0.189815,0.31713,
13,Direct,end,e,-0.363289,0.225354,
13,Direct,start,t,-0.0486111,0.335648,
13,Direct,end,s,-0.0222626,0.263889,
13,Direct,start,c,-0.0671296,-0.354167,
13,Direct,end,a,0.0393519,0.282407,
13,Direct,start,t,0.0138889,0.375,
13,Direct,end,s,-0.333176,0.289509,
13,Direct,start,n,0.19213,-0.356481,
13,Direct,end,e,-0.164352,-0.0682871,
13,Direct,start,p,0.513889,0.340278,
13,Direct,end,s,-0.336805,0.0277777,
13,Direct,start,t,-0.12963,0.273148,
13,Direct,end,e,-0.268518,0.261574,
13,Direct,start,b,0.0925926,-0.335648,
13,Direct,end,m,0.31713,-0.46875,
13,Direct,start,i,0.375,0.321759,
13,Direct,end,s,-0.263889,0.0277777,
13,Direct,start,g,-0.18287,-0.025463,
13,Direct,end,d,-0.219907,-0.0717593,
13,Direct,start,f,-0.138889,-0.0833334,
13,Direct,end,r,0.0393519,0.532407,
13,Direct,start,r,-0.025463,0.252315,
13,Direct,end,g,-0.203704,0.0416666,
13,Direct,start,e,-0.219907,0.310185,
13,Direct,end,t,0.12037,0.50463,
13,Direct,start,i,0.331019,0.347222,
13,Direct,end,s,-0.358796,-0.0567131,
13,Direct,start,w,-0.310185,0.349537,
13,Direct,end,t,0.297188,0.343776,
13,Direct,start,i,0.368056,0.3125,
13,Direct,end,t,-0.157964,0.270951,
13,Direct,start,w,-0.236111,0.391204,
13,Direct,end,l,0.488059,-0.0982608,
13,Direct,start,t,0.0277778,0.335648,
13,Direct,end,e,-0.37037,0.331018,
13,Direct,start,a,-0.393518,-0.0324074,
13,Direct,end,a,-0.393518,-0.0324074,
13,Direct,start,p,0.458333,0.347222,
13,Direct,end,e,0.243056,0.349537,
13,Direct,start,i,0.37963,0.314815,
13,Direct,end,s,-0.314815,-0.0231482,
13,Direct,start,w,-0.43287,0.335648,
13,Direct,end,h,0.155093,-0.0208333,
13,Direct,start,m,0.252315,-0.287037,
13,Direct,end,y,0.00694444,0.166667,
13,Direct,start,w,-0.291667,0.365741,
13,Direct,end,s,-0.351852,-0.0335649,
13,Direct,start,w,-0.324074,0.358796,
13,Direct,end,t,-0.0393518,0.305555,
13,Direct,start,y,-0.0740741,0.25,
13,Direct,end,u,-0.168982,0.271991,
13,Direct,start,s,-0.284722,-0.0185185,
13,Direct,end,e,-0.101852,0.425926,
13,Direct,start,i,0.247685,0.328704,
13,Direct,end,s,-0.354167,0.0162037,
13,Direct,start,w,-0.284722,0.303241,
13,Direct,end,t,0.137125,0.340738,
13,Direct,start,y,0.0162037,0.256944,
13,Direct,end,u,-0.104024,0.249246,
13,Direct,start,g,0.0694445,-0.0439816,
13,Direct,end,t,0.0578704,0.340278,
13,Direct,start,a,-0.412037,-0.0185185,
13,Direct,end,a,-0.412037,-0.0185185,
13,Direct,start,p,0.476852,0.275463,
13,Direct,end,m,0.00462959,0.282407,
13,Direct,start,w,-0.319444,0.25463,
13,Direct,end,h,-0.00449921,0.0576421,
13,Direct,start,t,0.00925928,0.356481,
13,Direct,end,e,-0.25,0.236111,
13,Direct,start,e,-0.099537,0.284722,
13,Direct,end,e,-0.212963,0.208333,
13,Direct,start,t,-0.0717593,0.337963,
13,Direct,end,e,-0.296557,0.260169,
13,Direct,start,b,0.148148,-0.340278,
13,Direct,end,k,0.346407,0.0503179,
13,Direct,start,y,0.0347222,0.386574,
13,Direct,end,d,-0.0972222,-0.0162038,
13,Direct,start,o,0.340278,0.263889,
13,Direct,end,f,-0.29707,-0.0748838,
13,Direct,start,o,0.386574,0.293981,
13,Direct,end,r,-0.259199,0.317761,
13,Direct,start,h,0.104167,-0.0648149,
13,Direct,end,e,-0.0601852,0.601852,
13,Direct,start,w,-0.344907,0.326389,
13,Direct,end,d,-0.2352,0.124869,
13,Direct,start,p,0.537037,0.282407,
13,Direct,end,n,0.0145016,-0.303672,
13,Direct,start,i,0.354167,0.310185,
13,Direct,end,s,-0.466435,-0.0416667,
13,Direct,start,g,0.0972222,0.0439814,
13,Direct,end,g,0.00694444,-0.0833334,
13,Direct,start,s,-0.273148,0.0208333,
13,Direct,end,p,0.342593,0.212963,
13,Direct,start,c,-0.0671296,-0.300926,
13,Direct,end,e,-0.145833,0.47192,
13,Direct,start,k,0.298611,-0.0324074,
13,Direct,end,s,-0.390068,-0.0459347,
13,Direct,start,t,0.0162037,0.335648,
13,Direct,end,e,-0.313657,0.377315,
13,Direct,start,m,0.261574,-0.31713,
13,Direct,end,d,-0.212963,0.00462956,
13,Direct,start,s,-0.293982,-0.0462964,
13,Direct,end,p,0.467835,0.265961,
13,Direct,start,t,0.0162037,0.372685,
13,Direct,end,t,0.101852,0.393518,
13,Direct,start,i,0.25,0.321759,
13,Direct,end,s,-0.460648,-0.045139,
13,Direct,start,a,-0.444444,-3.53213e-008,
13,Direct,end,a,-0.444444,-3.53213e-008,
13,Direct,start,v,0.0162037,-0.328704,
13,Direct,end,y,0.108663,0.335648,
13,Direct,start,n,0.226852,-0.328704,
13,Direct,end,y,0.188657,0.297454,
13,Direct,start,c,0.0300926,-0.324074,
13,Direct,end,t,0.34375,0.471065,
13,Direct,start,c,-0.0277778,-0.377315,
13,Direct,end,n,0.152778,-0.273148,
13,Direct,start,w,-0.414352,0.259259,
13,Direct,end,e,-0.18287,0.30787,
13,Direct,start,p,0.548611,0.381944,
13,Direct,end,y,0.210648,0.539352,
13,Direct,start,c,-0.0578704,-0.377315,
13,Direct,end,s,-0.296856,-0.0509414,
13,Direct,start,t,-0.0648148,0.268519,
13,Direct,end,t,-0.099537,0.365741,
13,Direct,start,t,-0.0416667,0.321759,
13,Direct,end,s,-0.408918,-0.073538,
13,Direct,start,i,0.273148,0.319444,
13,Direct,end,s,-0.405093,-0.00694451,
13,Direct,start,a,-0.465278,0.011574,
13,Direct,end,a,-0.465278,0.011574,
13,Direct,start,v,-0.0185185,-0.30787,
13,Direct,end,y,0.174811,0.346851,
13,Direct,start,g,0,-0.00694451,
13,Direct,end,d,-0.373086,-0.102138,
13,Direct,start,i,0.37037,0.296296,
13,Direct,end,a,-0.358796,-0.0416667,
13,Direct,start,m,0.25463,-0.268519,
13,Direct,end,y,-0.0578704,0.523148,
13,Direct,start,f,-0.0833334,-3.53213e-008,
13,Direct,end,s,0.0694445,0.368055,
13,Direct,start,a,-0.395833,-0.0694445,
13,Direct,end,e,-0.337963,0.252315,
13,Direct,start,v,0.0208333,-0.381945,
13,Direct,end,y,0.227881,0.342592,
13,Direct,start,c,-0.113426,-0.303241,
13,Direct,end,d,-0.145833,-0.0277779,
13,Direct,start,w,-0.314815,0.328704,
13,Direct,end,t,0.00231485,0.578704,
13,Direct,start,t,-0.138889,0.275463,
13,Direct,end,o,0.486111,0.30787,
13,Direct,start,j,0.247685,0.0254629,
13,Direct,end,n,0.150463,-0.356481,
13,Direct,start,u,0.240741,0.275463,
13,Direct,end,s,-0.436099,-0.0883669,
13,Direct,start,f,-0.104167,-0.037037,
13,Direct,end,r,-0.321854,0.224796,
13,Direct,start,l,0.449074,-0.0717593,
13,Direct,end,h,0.321759,0.175926,
13,Direct,start,t,-0.0393518,0.377315,
13,Direct,end,e,-0.475694,0.347222,
13,Direct,start,c,-0.150463,-0.298611,
13,Direct,end,n,0.19213,-0.354167,
13,Direct,start,a,-0.476852,-0.025463,
13,Direct,end,e,-0.313461,0.291667,
13,Direct,start,p,0.43287,0.331018,
13,Direct,end,g,-0.182396,-0.0279449,
13,Direct,start,f,-0.101852,-0.0416667,
13,Direct,end,y,0.193287,0.291667,
13,Direct,start,h,0.131944,-3.53213e-008,
13,Direct,end,s,0.115741,0.229167,
13,Direct,start,a,-0.381944,0.0162037,
13,Direct,end,n,0.12963,-0.337963,
13,Direct,start,e,-0.201389,0.238426,
13,Direct,end,a,-0.402778,-0.0671296,
13,Direct,start,d,-0.118055,-0.00694451,
13,Direct,end,y,-0.0231482,0.279906,
13,Direct,start,v,-0.0300926,-0.319444,
13,Direct,end,d,-0.212963,-0.0486111,
13,Direct,start,u,0.217593,0.393518,
13,Direct,end,l,0.365741,-0.087963,
13,Direct,start,t,0.00462959,0.331018,
13,Direct,end,e,-0.222222,0.229167,
13,Direct,start,e,-0.0763889,0.407407,
13,Direct,end,d,-0.322917,-0.0277779,
13,Direct,start,o,0.398148,0.321759,
13,Direct,end,f,-0.354167,-0.125,
13,Direct,start,t,-0.0833334,0.277778,
13,Direct,end,e,-0.211409,0.19881,
13,Direct,start,y,0.0578704,0.418981,
13,Direct,end,r,0.0902778,0.354167,
13,Direct,start,n,0.18287,-0.349537,
13,Direct,end,o,0.483796,0.657407,
13,Direct,start,e,0.222222,-0.326389,
13,Direct,end,e,-0.0532408,0.414352,
13,Direct,start,w,-0.347222,0.236111,
13,Direct,end,t,-0.152778,0.240741,
13,Direct,start,a,-0.407407,0.00694437,
13,Direct,end,a,-0.407407,0.00694437,
13,Direct,start,b,0.108796,-0.321759,
13,Direct,end,l,0.384259,-0.138889,
13,Direct,start,i,0.240741,0.326389,
13,Direct,end,i,0.240741,0.326389,
13,Direct,start,l,0.409722,-0.0648149,
13,Direct,end,n,0.25463,-0.375,
13,Direct,start,t,-0.106482,0.287037,
13,Direct,end,o,0.414352,0.266204,
13,Direct,start,t,0.0717592,0.25463,
13,Direct,end,e,-0.259259,0.377315,
13,Direct,start,t,0.00462959,0.305555,
13,Direct,end,e,-0.20317,0.240948,
13,Direct,start,e,-0.19213,0.344907,
13,Direct,end,y,0.305556,0.365741,
13,Direct,start,t,-0.0787037,0.377315,
13,Direct,end,t,0.189815,0.449074,
13,Direct,start,l,0.446759,0.0439814,
13,Direct,end,d,-0.18272,0.133224,
13,Direct,start,i,0.259259,0.342592,
13,Direct,end,s,-0.446759,-0.0300927,
13,Direct,start,o,0.4375,0.30787,
13,Direct,end,d,-0.155093,-0.0300927,
13,Direct,start,b,0.111111,-0.337963,
13,Direct,end,y,0.037037,0.321759,
13,Direct,start,t,-0.0138889,0.335648,
13,Direct,end,e,-0.231482,0.289352,
13,Direct,start,g,-0.0347222,0.0347222,
13,Direct,end,t,-0.0407905,0.211232,
13,Direct,start,a,-0.541667,-0.0532408,
13,Direct,end,l,0.287037,-0.0347223,
13,Direct,start,w,-0.386574,0.277778,
13,Direct,end,k,0.358796,-0.0694445,
13,Direct,start,a,-0.476852,0.101852,
13,Direct,end,d,-0.353009,-0.00115744,
13,Direct,start,n,0.201389,-0.384259,
13,Direct,end,o,0.390052,0.496146,
13,Direct,start,p,0.407407,0.3125,
13,Direct,end,y,0.145833,0.358796,
13,Direct,start,r,-0.0439815,0.368055,
13,Direct,end,n,0.150463,-0.354167,
13,Direct,start,r,0.219907,0.430555,
13,Direct,end,n,0.0300926,-0.326389,
13,Direct,start,g,-0.240741,-0.0856483,
13,Direct,end,o,0.44213,0.430555,
13,Direct,start,a,-0.423611,-0.111111,
13,Direct,end,y,0.310653,0.411792,
13,Direct,start,g,0.0277778,-0.0393519,
13,Direct,end,t,0.0833334,0.356481,
13,Direct,start,r,-0.196759,0.287037,
13,Direct,end,d,-0.25206,-0.0895081,
13,Direct,start,o,0.37963,0.30787,
13,Direct,end,f,-0.203704,-0.0983797,
13,Direct,start,t,-0.0185185,0.31713,
13,Direct,end,t,0.25463,0.363426,
13,Direct,start,i,0.282407,0.356481,
13,Direct,end,y,0.0219907,0.310185,
13,Direct,start,a,-0.439815,0.0902777,
13,Direct,end,n,0.289777,-0.470333,
13,Direct,start,a,-0.453704,-0.0601852,
13,Direct,end,t,-0.267519,0.218356,
13,Direct,start,i,0.347222,0.351852,
13,Direct,end,s,-0.553241,-0.145833,
13,Direct,start,a,-0.393518,0.00694437,
13,Direct,end,a,-0.393518,0.00694437,
13,Direct,start,v,0.0578704,-0.337963,
13,Direct,end,y,0.326389,0.430555,
13,Direct,start,b,0.0902778,-0.319444,
13,Direct,end,y,0.241069,0.497127,
13,Direct,start,p,0.458333,0.335648,
13,Direct,end,e,-0.159648,0.419237,
13,Direct,start,s,-0.222222,0.00231481,
13,Direct,end,d,0.0706019,-0.0162038,
13,Direct,start,t,-0.12963,0.268519,
13,Direct,end,o,0.511574,0.266204,
13,Direct,start,h,0.12037,-0.0347223,
13,Direct,end,r,-0.00925928,0.418981,
13,Direct,start,t,-0.0578704,0.391204,
13,Direct,end,t,0.141204,0.293981,
13,Direct,start,n,0.157407,-0.354167,
13,Direct,end,s,-0.369213,-0.0810186,
13,Direct,start,d,-0.12963,-0.025463,
13,Direct,end,n,0.0833334,-0.24537,
13,Direct,start,o,0.391204,0.333333,
13,Direct,end,f,-0.24537,-0.155093,
13,Direct,start,t,-0.0578704,0.331018,
13,Direct,end,e,-0.0856482,0.210648,
13,Direct,start,r,-0.111111,0.268519,
13,Direct,end,n,0.0972222,-0.387732,
13,Direct,start,f,-0.141204,-0.0601852,
13,Direct,end,t,0.0185186,0.326389,
13,Direct,start,t,-0.125,0.349537,
13,Direct,end,g,-0.0509259,-0.025463,
13,Direct,start,s,-0.259259,-0.0555556,
13,Direct,end,s,-0.19213,0.171296,
13,Direct,start,w,-0.333333,0.289352,
13,Direct,end,l,0.27662,-0.153935,
13,Direct,start,h,0.152778,-0.0625001,
13,Direct,end,p,0.208333,0.256944,
13,Direct,start,a,-0.467593,0.00925923,
13,Direct,end,a,-0.467593,0.00925923,
13,Direct,start,m,0.310185,-0.296296,
13,Direct,end,h,0.363426,0.136574,
13,Direct,start,h,0.0856481,-0.0416667,
13,Direct,end,r,-0.0160585,0.35277,
13,Direct,start,r,-0.164352,0.331018,
13,Direct,end,k,0.374414,0.00467661,
13,Direct,start,o,0.365741,0.298611,
13,Direct,end,f,-0.191695,-0.0538189,
13,Direct,start,g,0.0416666,-0.0324074,
13,Direct,end,g,-0.0717593,0.0300925,
13,Direct,start,c,-0.0462963,-0.354167,
13,Direct,end,r,0.217593,0.300926,
13,Direct,start,g,-0.00462964,-0.0532408,
13,Direct,end,d,-0.173611,-0.0115741,
13,Direct,start,j,0.215278,-0.0625001,
13,Direct,end,s,-0.226787,-0.106321,
13,Direct,start,f,-0.145833,-0.0462964,
13,Direct,end,r,-0.168982,0.203704,
13,Direct,start,t,-0.0300926,0.261574,
13,Direct,end,e,-0.251157,0.0138889,
13,Direct,start,w,-0.349537,0.310185,
13,Direct,end,h,0.115961,-0.0117814,
13,Direct,start,e,-0.196759,0.310185,
13,Direct,end,n,0.240741,-0.4375,
13,Direct,start,s,-0.328704,-0.0046297,
13,Direct,end,l,0.454023,0.000946434,
13,Direct,start,w,-0.402778,0.282407,
13,Direct,end,e,-0.0775322,0.333453,
13,Direct,start,p,0.523148,0.363426,
13,Direct,end,y,0.195602,0.346065,
13,Direct,start,a,-0.423611,-0.013889,
13,Direct,end,a,-0.423611,-0.013889,
13,Direct,start,r,-0.206019,0.263889,
13,Direct,end,d,-0.171296,-0.013889,
13,Direct,start,o,0.435185,0.303241,
13,Direct,end,f,-0.243056,-0.101852,
13,Direct,start,c,-0.0555556,-0.340278,
13,Direct,end,s,-0.339464,-0.0332812,
13,Direct,start,t,-0.0138889,0.335648,
13,Direct,end,g,0.0208333,-0.0300927,
13,Direct,start,r,0.011574,0.256944,
13,Direct,end,s,-0.298611,-0.0555556,
13,Direct,start,a,-0.421296,-0.0439816,
13,Direct,end,a,-0.421296,-0.0439816,
13,Direct,start,l,0.416667,-0.00694451,
13,Direct,end,t,-0.211724,0.246823,
13,Direct,start,o,0.335648,0.319444,
13,Direct,end,f,-0.255218,-0.070609,
13,Direct,start,f,-0.0949074,-0.0532408,
13,Direct,end,l,0.572126,-0.139621,
13,Direct,start,c,-0.134259,-0.30787,
13,Direct,end,y,0.216535,-0.15776,
13,Direct,start,s,-0.199074,-0.0162038,
13,Direct,end,d,-0.243896,-0.0373174,
13,Direct,start,o,0.405093,0.291667,
13,Direct,end,t,-0.125,-0.238426,
13,Direct,start,o,0.423611,0.331018,
13,Direct,end,f,-0.131944,-0.0324074,
13,Direct,start,t,0.0162037,0.351852,
13,Direct,end,t,0.311343,0.438657,
13,Direct,start,n,0.164352,-0.3125,
13,Direct,end,g,0.166667,-0.0671296,
13,Direct,start,w,-0.30787,0.289352,
13,Direct,end,g,-0.0763889,-0.0185185,
13,Direct,start,w,-0.337963,0.331018,
13,Direct,end,h,0.275463,-0.106482,
13,Direct,start,h,0.143518,-0.037037,
13,Direct,end,s,-0.316713,-0.058176,
13,Direct,start,s,-0.266204,-0.0046297,
13,Direct,end,e,0.268518,-0.0462964,
13,Direct,start,t,-0.0555556,0.354167,
13,Direct,end,e,-0.298611,0.314815,
13,Direct,start,p,0.49537,0.305555,
13,Direct,end,l,0.560185,0.0277777,
13,Direct,start,s,-0.25463,-0.0231482,
13,Direct,end,e,-0.206864,-0.0327697,
13,Direct,start,i,0.393518,0.328704,
13,Direct,end,s,-0.217593,-0.0185185,
13,Direct,start,v,-0.00925928,-0.289352,
13,Direct,end,y,0.225109,0.361687,
13,Direct,start,s,-0.240741,-0.050926,
13,Direct,end,w,-0.527703,0.379265,
14,Indirect,start,t,-0.106482,0.0972221,
14,Indirect,end,e,-0.25,0.282407,
14,Indirect,start,q,-0.456018,0.125,
14,Indirect,end,k,0.314815,0.0185184,
14,Indirect,start,b,0.0648148,-0.5625,
14,Indirect,end,n,0.138889,-0.355324,
14,Indirect,start,f,-0.113426,-0.0277779,
14,Indirect,end,x,-0.328704,-0.356481,
14,Indirect,start,j,0.291667,0.0138889,
14,Indirect,end,s,-0.337963,-0.0526618,
14,Indirect,start,o,0.282407,0.293981,
14,Indirect,end,r,-0.112268,0.296296,
14,Indirect,start,t,0.111111,0.354167,
14,Indirect,end,e,-0.256945,0.365741,
14,Indirect,start,l,0.581018,-0.0763889,
14,Indirect,end,y,0.118055,0.395833,
14,Indirect,start,d,-0.24537,-0.199074,
14,Indirect,end,g,0.0416666,-0.00694451,
14,Indirect,start,t,-0.122685,0.148148,
14,Indirect,end,e,-0.24537,0.326389,
14,Indirect,start,f,-0.104167,-0.212963,
14,Indirect,end,e,-0.337963,0.333333,
14,Indirect,start,b,0.0717592,-0.44213,
14,Indirect,end,g,-0.138889,0.0810184,
14,Indirect,start,w,-0.303241,0.215278,
14,Indirect,end,s,-0.305556,-0.103009,
14,Indirect,start,j,0.37037,0.101852,
14,Indirect,end,p,0.381944,0.340278,
14,Indirect,start,q,-0.534722,0.0879629,
14,Indirect,end,y,-0.0416667,0.356481,
14,Indirect,start,e,-0.24537,0.127315,
14,Indirect,end,s,-0.280093,-0.178241,
14,Indirect,start,d,0.0462963,-0.0694445,
14,Indirect,end,y,0.111111,0.241898,
14,Indirect,start,i,0.291667,0.331018,
14,Indirect,end,s,-0.409722,-0.0902777,
14,Indirect,start,v,0.0763889,-0.502315,
14,Indirect,end,y,0.152778,0.229167,
14,Indirect,start,f,-0.12037,-0.222222,
14,Indirect,end,t,-0.0763889,0.358796,
14,Indirect,start,w,-0.349537,0.155092,
14,Indirect,end,h,0.0879629,-0.0046297,
14,Indirect,start,e,-0.280093,0.368055,
14,Indirect,end,h,0.127315,0.0555555,
14,Indirect,start,s,-0.289352,-0.0486111,
14,Indirect,end,p,0.563361,0.250698,
14,Indirect,start,f,-0.215278,-0.141204,
14,Indirect,end,d,-0.217074,-0.106482,
14,Indirect,start,i,0.243056,0.458333,
14,Indirect,end,n,0.194444,-0.393519,
14,Indirect,start,s,-0.354167,0.12037,
14,Indirect,end,r,-0.127315,0.298611,
14,Indirect,start,h,0.0763889,-0.270833,
14,Indirect,end,y,0.0578704,0.333333,
14,Indirect,start,a,-0.386574,-0.0833334,
14,Indirect,end,d,-0.19213,-0.0787037,
14,Indirect,start,b,0.12037,-0.474537,
14,Indirect,end,y,0.0381945,0.336805,
14,Indirect,start,a,-0.418982,-0.155093,
14,Indirect,end,n,0.115741,-0.37037,
14,Indirect,start,a,-0.365741,0.143518,
14,Indirect,end,t,-0.0532408,0.361111,
14,Indirect,start,i,0.337963,0.236111,
14,Indirect,end,i,0.273048,0.261574,
14,Indirect,start,w,-0.326389,0.0995369,
14,Indirect,end,l,0.381478,-0.0343812,
14,Indirect,start,m,0.12037,-0.388889,
14,Indirect,end,t,-0.00925928,0.302577,
14,Indirect,start,y,0.0717592,0.337963,
14,Indirect,end,u,0.416667,0.298611,
14,Indirect,start,a,-0.564815,-0.037037,
14,Indirect,end,t,0.0462963,0.37963,
14,Indirect,start,n,0.131944,-0.50463,
14,Indirect,end,n,0.178241,-0.412037,
14,Indirect,start,c,-0.166667,-0.196759,
14,Indirect,end,n,0.0833334,-0.403935,
14,Indirect,start,g,-0.00694444,0.166667,
14,Indirect,end,s,-0.284722,-0.0300927,
14,Indirect,start,n,0.25463,-0.458333,
14,Indirect,end,r,-0.0520833,0.299768,
14,Indirect,start,w,-0.337963,0.212963,
14,Indirect,end,k,0.354167,-0.0435992,
14,Indirect,start,d,-0.0231482,-0.256945,
14,Indirect,end,s,-0.356482,0.00694437,
14,Indirect,start,s,-0.236111,-0.115741,
14,Indirect,end,d,-0.310185,0.0509259,
14,Indirect,start,b,0.185185,-0.472222,
14,Indirect,end,e,-0.296296,0.291667,
14,Indirect,start,a,-0.4375,-0.261574,
14,Indirect,end,d,-0.150463,0.0833333,
14,Indirect,start,j,0.282407,-0.12963,
14,Indirect,end,t,0.0277778,0.423611,
14,Indirect,start,w,-0.268518,0.164352,
14,Indirect,end,t,0.159722,0.493055,
14,Indirect,start,t,-0.226852,0.194444,
14,Indirect,end,e,-0.328704,0.333333,
14,Indirect,start,d,-0.108796,-0.303241,
14,Indirect,end,r,-0.261574,0.296296,
14,Indirect,start,o,0.335648,0.310185,
14,Indirect,end,d,-0.192754,-0.148712,
14,Indirect,start,t,0.0833334,0.310185,
14,Indirect,end,e,-0.298723,0.350638,
14,Indirect,start,a,-0.37037,-0.152778,
14,Indirect,end,a,-0.356482,-0.0162038,
14,Indirect,start,c,0.0393519,-0.467593,
14,Indirect,end,e,-0.252315,0.298611,
14,Indirect,start,b,0.138889,-0.532408,
14,Indirect,end,k,0.392361,0.0532407,
14,Indirect,start,t,-0.159722,0.287037,
14,Indirect,end,e,-0.273148,0.337963,
14,Indirect,start,f,0.164352,-0.256945,
14,Indirect,end,s,-0.30787,-0.0787037,
14,Indirect,start,g,0.314815,0.0185184,
14,Indirect,end,t,-0.0324074,0.305555,
14,Indirect,start,i,0.37963,0.321759,
14,Indirect,end,n,0.194444,-0.354167,
14,Indirect,start,t,-0.0902778,0.407407,
14,Indirect,end,e,-0.231482,0.344907,
14,Indirect,start,w,-0.361111,0.208333,
14,Indirect,end,y,0.0995371,0.351852,
14,Indirect,start,o,0.493056,0.212963,
14,Indirect,end,r,-0.16874,0.285263,
14,Indirect,start,f,0.00925928,-0.291667,
14,Indirect,end,x,-0.157407,-0.377315,
14,Indirect,start,n,0.337963,-0.136574,
14,Indirect,end,r,-0.131944,0.348379,
14,Indirect,start,h,0.145833,-0.173611,
14,Indirect,end,s,-0.217593,0.0393518,
14,Indirect,start,c,-0.12037,-0.435185,
14,Indirect,end,d,-0.154086,-0.0985309,
14,Indirect,start,d,-0.164352,-0.127315,
14,Indirect,end,o,0.400463,0.314815,
14,Indirect,start,y,-0.180556,-0.0625001,
14,Indirect,end,u,0.0479221,0.290977,
14,Indirect,start,g,-0.0578704,-0.287037,
14,Indirect,end,t,0.00462959,0.328704,
14,Indirect,start,n,0.152778,-0.261574,
14,Indirect,end,s,-0.30787,-0.037037,
14,Indirect,start,w,-0.150463,0.444444,
14,Indirect,end,n,0.178241,-0.398148,
14,Indirect,start,y,-0.0671296,0.456018,
14,Indirect,end,u,0.179398,0.295139,
14,Indirect,start,s,-0.171296,-0.0925926,
14,Indirect,end,k,0.358796,-0.0393519,
14,Indirect,start,r,-0.104167,0.210648,
14,Indirect,end,g,0.0162037,0.12037,
14,Indirect,start,w,-0.131944,0.127315,
14,Indirect,end,k,0.386752,-0.0740741,
14,Indirect,start,i,0.247685,0.409722,
14,Indirect,end,s,-0.332238,-0.0462964,
14,Indirect,start,j,0.340278,-0.127315,
14,Indirect,end,t,0.0393519,0.344907,
14,Indirect,start,a,-0.347222,-0.178241,
14,Indirect,end,t,-0.0902778,0.326389,
14,Indirect,start,h,0.143518,-0.226852,
14,Indirect,end,e,-0.238426,0.304398,
14,Indirect,start,d,-0.0324074,-0.159722,
14,Indirect,end,o,0.395833,0.321759,
14,Indirect,start,n,0.127315,-0.266204,
14,Indirect,end,t,-0.138394,0.312994,
14,Indirect,start,w,-0.0740741,0.215278,
14,Indirect,end,k,0.291667,-0.00925926,
14,Indirect,start,t,-0.136574,0.305555,
14,Indirect,end,o,0.412037,0.294534,
14,Indirect,start,q,-0.0601852,0.122685,
14,Indirect,end,y,-0.0231482,0.37963,
14,Indirect,start,w,-0.414352,0.122685,
14,Indirect,end,e,-0.193287,0.310185,
14,Indirect,start,c,-0.0115741,-0.472222,
14,Indirect,end,n,0.215278,-0.247685,
14,Indirect,start,m,0.314815,-0.263889,
14,Indirect,end,y,-0.00694444,0.418981,
14,Indirect,start,l,0.560185,-0.106482,
14,Indirect,end,e,-0.263047,0.377315,
14,Indirect,start,d,-0.134259,-0.208333,
14,Indirect,end,g,-0.12037,-0.0393519,
14,Indirect,start,b,0.118055,-0.465278,
14,Indirect,end,e,-0.335648,0.400463,
14,Indirect,start,i,0.49537,0.293981,
14,Indirect,end,i,0.465278,0.293981,
14,Indirect,start,w,-0.25,0.155092,
14,Indirect,end,t,-0.0509259,0.386574,
14,Indirect,start,t,-0.3125,-0.152778,
14,Indirect,end,o,0.418982,0.371327,
14,Indirect,start,h,-0.113426,-0.252315,
14,Indirect,end,d,-0.268518,0.0520833,
14,Indirect,start,y,0.113426,0.412037,
14,Indirect,end,r,-0.275463,0.375497,
14,Indirect,start,h,-0.0023148,-0.131945,
14,Indirect,end,d,-0.252315,0.0949073,
14,Indirect,start,t,0.0856481,0.296296,
14,Indirect,end,t,0.108796,0.342592,
14,Indirect,start,i,0.407407,0.340278,
14,Indirect,end,s,-0.402778,0.0138889,
14,Indirect,start,a,-0.358796,-0.12963,
14,Indirect,end,a,-0.358796,-0.12963,
14,Indirect,start,v,0.0833334,-0.384259,
14,Indirect,end,y,0.179398,0.293981,
14,Indirect,start,n,0.157407,-0.361111,
14,Indirect,end,y,0.104167,0.347222,
14,Indirect,start,c,-0.210648,-0.511574,
14,Indirect,end,t,-0.101852,0.319444,
14,Indirect,start,m,0.402778,-0.49537,
14,Indirect,end,y,0.0462963,0.388889,
14,Indirect,start,f,-0.224537,-0.180556,
14,Indirect,end,s,-0.368056,-0.0393519,
14,Indirect,start,a,-0.435185,-0.108796,
14,Indirect,end,e,-0.289352,0.335648,
14,Indirect,start,v,0.0532408,-0.418981,
14,Indirect,end,y,0.101852,0.296296,
14,Indirect,start,c,-0.247685,-0.421296,
14,Indirect,end,d,-0.280093,0.0254629,
14,Indirect,start,l,0.634259,-0.217593,
14,Indirect,end,e,-0.194444,0.349537,
14,Indirect,start,i,0.5625,0.0972221,
14,Indirect,end,s,-0.319444,0.0440416,
14,Indirect,start,b,0.240741,-0.398148,
14,Indirect,end,t,-0.145833,0.240741,
14,Indirect,start,a,-0.273148,-0.0648149,
14,Indirect,end,a,-0.273148,-0.0648149,
14,Indirect,start,d,0.178241,-0.0902777,
14,Indirect,end,m,0.238426,-0.384953,
14,Indirect,start,j,0.405093,-0.136574,
